Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
605,itsKauteki,浙江,female,Lv.9,620,384,605,2019-01-21 08:59:00,2019-03-19 19:51:49,feed,update🈳️：1⃣️dprogram水乳：放在一起说吧。资生堂为敏感肌处的一个系列。喜欢会回购。当时是先在药妆店买了小样用觉得还不错才入的正装。黄色是针对痘痘肌，虽然我最近没怎么长痘，我觉得它维稳的功力还是不错的。水比较中规中矩，我一般拍两次，前面还有一次肌底液，乳比较轻薄，冬季我会在​展开全文c,4330823903519439,0,0,0
606,XXX-xingxing,重庆,female,Lv.9,413,31,1899,2019-01-18 14:36:00,2019-03-19 19:51:52,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4330820464796153,0,0,0
607,呆萌是不是Demon啦,河北,female,Lv.40,2104,1056,16277,2019-01-18 14:36:00,2019-03-19 19:51:55,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4330799614340135,0,0,0
608,KaWithIELTS,其他,male,Lv.9,284,131,2626,2019-01-18 14:36:00,2019-03-19 19:51:57,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330709017979544,0,0,0
609,pojgssthnk,广东,female,Lv.33,521,621,1615,2019-01-18 14:36:00,2019-03-19 19:52:01,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4330708820704445,0,0,0
610,我是小叶日本代购,海外日本,female,Lv.4,203,177,280,2019-01-20 20:13:00,2019-03-19 19:52:05,feed,资生堂dprogram系列敏感肌专用系列2日本·东京,4330631360641348,0,0,0
611,咕咕嘎嘎的拉面,陕西西安,female,Lv.34,3192,15694,19268,2019-01-18 14:36:00,2019-03-19 19:52:14,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4330582638850967,0,0,0
612,面包机1205,其他,female,Lv.9,333,115,17819,2019-01-18 14:36:00,2019-03-19 19:52:18,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4330573814753828,0,0,0
613,Sliery1029,天津,female,Lv.27,520,122,966,2019-01-18 14:36:00,2019-03-19 19:52:21,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330568810415913,0,0,0
614,Fresh李悦彤,黑龙江哈尔滨,female,Lv.10,1202,264,1577,2019-01-18 14:36:00,2019-03-19 19:52:25,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330524287850676,0,0,0
615,爱吃葡萄的桃小姐,广东佛山,female,Lv.35,1070,164,2868,2019-01-18 14:36:00,2019-03-19 19:52:33,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，你也快来表态吧~,4330486832356250,0,0,0
616,YvetteQiu,海外卢森堡,female,Lv.35,483,406,2290,2019-01-18 14:36:00,2019-03-19 19:52:37,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4330477689389473,0,0,0
617,唐鸿椿Helen,贵州贵阳,female,Lv.14,515,261,6472,2018-11-18 08:54:00,2019-03-19 19:52:39,feed,//@空瓶才推荐:dprogram的产品，虽然不火，但是在敏感肌里的口碑很好。不添加香料、色素、争议性防腐剂等，还有资生堂肤感极佳的乳化体系，再搭配传明酸，甘草酸二钾，尿囊素等，安抚肌肤。真正做到了温和又好用。,4330466037350214,0,0,0
618,柑橘陷阱,海外其他,female,Lv.9,519,125,1085,2019-01-18 14:36:00,2019-03-19 19:52:43,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330322596875723,0,0,0
619,Sunshine_dango,其他,female,Lv.36,62,8,2573,2019-01-18 14:36:00,2019-03-19 19:52:47,feed,您会考虑购买、或者向敏感肌的亲朋好友推荐“资生堂的dprogram”吗？会，之前皮肤突然爆闭口就是用了洁面水乳全套救回来的！,4330316899971304,0,0,0
620,如樱在雪,上海徐汇区,female,Lv.43,814,376,6951,2019-01-18 14:36:00,2019-03-19 19:52:55,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330316388820442,0,0,0
621,喜欢单名就好,浙江杭州,female,Lv.33,951,369,3126,2019-01-18 14:36:00,2019-03-19 19:53:28,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330316037025011,0,0,0
622,Sunshine_dango,其他,female,Lv.36,62,8,2573,2019-01-18 14:36:00,2019-03-19 19:53:31,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330315974012259,0,0,0
623,エンジニア,其他,female,Lv.48,1331,2573,124463,2019-01-18 14:36:00,2019-03-19 19:53:35,feed,您会考虑购买、或者向敏感肌的亲朋好友推荐“资生堂的dprogram”吗？会！必须会啊！,4330314728427618,0,0,0
624,エンジニア,其他,female,Lv.48,1331,2573,124463,2019-01-18 14:36:00,2019-03-19 19:53:37,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4330314174019540,0,0,0
625,宝马蓉蓉有剁不完的小手手,江苏南京,female,Lv.44,517,455,3598,2019-01-18 14:36:00,2019-03-19 19:53:41,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4330312971052517,0,0,0
626,朔北北北北北,广东广州,female,Lv.24,261,200,205,2019-01-18 14:36:00,2019-03-19 19:53:44,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，你也快来表态吧~,4330311401768805,0,0,0
627,黑龍sama,黑龙江大庆,female,Lv.32,447,878,1496,2019-01-18 14:36:00,2019-03-19 19:53:47,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4330305924374282,0,0,0
628,小心菇凉,湖北武汉,female,Lv.31,327,156,1304,2019-01-18 14:36:00,2019-03-19 19:53:52,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330301750406829,0,0,0
629,娘口三杉,河北唐山,female,Lv.40,1609,398,44620,2019-01-18 14:36:00,2019-03-19 19:53:54,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4330260889984835,0,0,0
630,小子说你呢77,江苏无锡,female,Lv.14,381,123,1188,2019-01-18 14:36:00,2019-03-19 19:53:57,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330256880353573,0,0,0
631,绿茵小姐姐,北京,female,Lv.13,2005,342,3860,2019-01-18 14:36:00,2019-03-19 19:53:59,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330236944717040,0,0,0
632,Messi天空,河北,female,Lv.13,2032,324,3818,2019-01-18 14:36:00,2019-03-19 19:54:01,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330234214342595,0,0,0
633,绿茵场守护者,河北,male,Lv.13,2181,343,4055,2019-01-18 14:36:00,2019-03-19 19:54:14,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4330230174592251,0,0,0
634,爱足球的擎天柱,天津,female,Lv.13,2148,334,3995,2019-01-18 14:36:00,2019-03-19 19:54:18,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330228308547994,0,0,0
635,诚实的Milk饼干,北京,female,Lv.16,2395,346,4515,2019-01-18 14:36:00,2019-03-19 19:54:21,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330224357201795,0,0,0
636,Me不想起名字,河北,male,Lv.23,3106,602,5623,2019-01-18 14:36:00,2019-03-19 19:54:23,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330218182956778,0,0,0
637,球场小男孩,河北唐山,male,Lv.13,2372,394,4318,2019-01-18 14:36:00,2019-03-19 19:54:26,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330208620957841,0,0,0
638,LGMESSI,海外英国,male,Lv.39,7729,1540,5192,2019-01-18 14:36:00,2019-03-19 19:54:29,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4330202085348352,0,0,0
639,人间限定珍波椰,吉林长春,female,Lv.9,1175,312,2029,2019-01-18 14:36:00,2019-03-19 19:54:35,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4330163993325864,0,0,0
640,Baby__羊羊羊,江苏苏州,female,Lv.14,208,79,26,2019-01-18 14:36:00,2019-03-19 19:55:18,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4330124251474902,0,0,0
641,柠檬肉松小贝,山西临汾,female,Lv.14,1741,466,874,2019-01-18 14:36:00,2019-03-19 19:55:21,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4330116740395986,0,0,0
642,麻辣七舅妈,海外,female,Lv.34,1148,1691,3865,2019-01-18 14:36:00,2019-03-19 19:55:26,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4329954806124863,0,0,0
643,月光卡布奇诺,天津和平区,female,Lv.45,4342,210,40888,2019-01-18 14:36:00,2019-03-19 19:55:30,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4329946618533033,0,0,0
644,anne830717,江苏南京,female,Lv.9,653,254,20285,2019-01-18 14:36:00,2019-03-19 19:55:38,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4329927018401045,0,0,0
645,淼淼在這裡,福建南平,female,Lv.37,666,611,7575,2019-01-18 14:36:00,2019-03-19 19:55:41,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4329926297958520,0,0,0
646,了解这个你沉迷这个你,海外芬兰,female,Lv.42,1469,29,36817,2019-01-18 14:36:00,2019-03-19 19:55:52,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4329914893054820,0,0,0
647,廖露读廖丶,天津河西区,female,Lv.4,713,223,1100,2019-01-18 14:36:00,2019-03-19 19:55:56,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“从之前那篇推文里知道的”这个选项。你也快来表态吧~,4329872707266310,0,0,0
648,开心胖果哈哈,北京朝阳区,female,Lv.9,473,164,2410,2019-01-18 14:36:00,2019-03-19 19:56:01,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在社交网络和杂志之类的地方看到过”这个选项。你也快来表态吧~,4329869229451972,0,0,0
649,欣欣向荣然,北京朝阳区,female,Lv.14,2793,475,1872,2019-01-18 14:36:00,2019-03-19 19:56:04,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4329866733592116,0,0,0
650,吱吱吱是宇宙第一大可爱,海外日本,male,Lv.14,423,197,2390,2019-01-18 14:36:00,2019-03-19 19:56:14,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4329860057016085,0,0,0
651,呃哥哥吸猪了吗,海外日本,male,Lv.9,445,181,2355,2019-01-18 14:36:00,2019-03-19 19:56:17,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4329859612631894,0,0,0
652,李加薪2019,江苏无锡,female,Lv.34,363,75,939,2019-01-18 14:36:00,2019-03-19 19:56:20,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“完全不知道”这个选项。你也快来表态吧~,4329859176515428,0,0,0
653,鲤鱼精er,台湾台北市,female,Lv.9,399,167,2091,2019-01-18 14:36:00,2019-03-19 19:56:24,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“在看到上次的推文之前就有朋友介绍过”这个选项。你也快来表态吧~,4329858085763449,0,0,0
654,元气满满的我在富士山下,海外美国,female,Lv.9,350,175,1771,2019-01-18 14:36:00,2019-03-19 19:56:29,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4329856915156013,0,0,0
655,nishiki_錦,湖北武汉,female,Lv.43,483,695,4703,2019-01-18 14:36:00,2019-03-19 19:57:59,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4329855321170834,0,0,0
