Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
1179,轻奢护肤Lareine,海外,female,Lv.18,112,339,5012,2019-02-22 07:08:00,2019-03-20 17:41:06,feed,🇯🇵网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。日本本土版freeplus芙丽芳丝的洗面奶，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！​,4342392506963928,0,0,0
1180,jessilinn,海外,female,Lv.42,91,223,4890,2019-02-22 00:23:00,2019-03-20 17:41:09,feed,空瓶小记1.回购霏丝佳AI霜50mlTopixreplenix三重抗氧精华及乳液30ml30ml2.不回购Kosmea忘了什么霜50mlKosmea喷雾100mlFreeplus保湿乳液（2）100mlsk2两瓶已用1瓶城野医生377美白精华18g两瓶已用1瓶护脚回购协和维生素E乳（苏州）100ml片仔癀亮颜珍珠霜30g×2,4342290577051470,0,0,0
1181,登月736845次,其他,female,Lv.9,186,14,638,2019-02-22 00:18:00,2019-03-20 17:41:14,feed,我快疯了！！！老子到底该用什么洗面奶！！本来想回购freeplus但是看到有人说会搞粉刺！我就说我怎么老有闭口！混油皮的我到底用啥啊！！！，！因为这个我又熬夜了啊操。​,4342289415356565,0,15,1
1182,冯闰土,浙江金华,female,Lv.45,276,10327,103,2019-02-21 21:34:00,2019-03-20 17:41:18,feed,哈哈哈哈上次freeplus也给了多条微博版面，这次失眠也是，那么最后一条。昨晚早睡半成功，预测今天也能成。同时羡慕自己明儿开学的第二天没课的上午可以睡到自然醒。不开心的是狠心斥巨资买的衬衫，快递弄丢了，关键是它开春日活动降了六十买的，要是重买断码还涨价。最后我饿了！​,4342247992402819,0,0,1
1183,净饭之王,四川攀枝花,male,Lv.48,18299,24759,323957,2019-02-21 21:13:00,2019-03-20 17:41:24,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正品#美男女妆#【5元券】微博专享限时领券,4342242837957906,0,0,0
1184,aling阿尼,其他,female,Lv.4,51,28,208,2019-02-21 18:27:00,2019-03-20 17:42:45,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正品(¥114)【5元券】微博专享限时领券,4342201050363859,0,0,0
1185,-B青春永不言弃,重庆,female,Lv.13,4710,2511,23094,2019-02-21 18:26:00,2019-03-20 17:42:48,feed,卷后114，freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正品领卷戳评论哟！更多卷卷在这里O网页链接,4342200672535728,0,1,0
1186,Cathy-dream1123,辽宁,female,Lv.28,1149,1729,936,2019-02-21 18:23:00,2019-03-20 17:42:50,feed,#媳守澜隐baei##0221#留言你的❤️用品，喊停选2位寄freeplus洗面奶！来交年终作业【2018年,4342199963922330,0,0,0
1187,hh胖胖代购,广东汕头,female,Lv.9,48,105,260,2019-02-21 17:56:00,2019-03-20 17:42:53,feed,🔺freeplus芙丽芳丝保湿水乳针对敏感肌肤(低刺激，所有人群适用)，此保湿化妆水能有效地渗透入角质层更好地给肌肤补水，保湿滋润，同时调整肌肤肌理使其莹润动人。干燥肌肤适用，水分能快速渗透进角质层，使肌肤清爽湿润，达到深层补水效果，让肌肤健康水润。​,4342193168932581,0,0,0
1188,Blair1023,海外,female,Lv.44,209,844,127,2019-02-21 17:55:00,2019-03-20 17:42:56,feed,好像有点囤货成瘾🤔🤔但是呀喜欢用的东西一定要囤到天荒地老才会有安全感#Freeplus芙丽芳丝#​,4342192925910651,0,4,0
1189,用户6995942566,其他,male,Lv.4,17,2,1430,2019-02-21 17:40:00,2019-03-20 17:43:01,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面正】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4342189159462389,0,0,0
1190,水风YUANYUAN,山东青岛,female,Lv.29,1418,131,3176,2018-06-14 19:11:00,2019-03-20 17:43:07,feed,//@功课菌:BECCA蜜粉饼，EXCEL控油散粉，VICHY控油散粉，TIMESECRET24H蜜粉，ALLIE防晒蜜粉，RCMA散粉，MEDIA蜜粉饼，CoverFX控油散粉，Freeplus蜜粉，Canmake晚安粉，Catrice控油散粉，Essence蜜粉，MUA散粉，L.AGirlHD散粉,4342185572765329,0,0,0
1191,慧林电商,no location,female,Lv.36,1999,15848,25641,2019-02-21 17:02:00,2019-03-20 17:43:11,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正#年味集市#原价119元【福利114元】日本原装进口氨基酸温和深层清洁补水【5元券】微博专享限时领券,4342179613161488,0,0,1
1192,慧林光触媒清除甲醛,no location,male,Lv.20,1431,2120,28181,2019-02-21 17:00:00,2019-03-20 17:43:18,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正原价119元【福利114元】日本原装进口氨基酸温和深层清洁补水【5元券】微博专享限时领券,4342178983384467,0,0,0
1193,慧林高尔夫专卖,no location,female,Lv.34,1469,2229,26547,2019-02-21 16:58:00,2019-03-20 17:43:24,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正原价119元【福利114元】日本原装进口氨基酸温和深层清洁补水【5元券】微博专享限时领券,4342178543481270,0,0,0
1194,东润泰德,安徽合肥,female,Lv.9,86,1537,6660,2019-02-21 16:57:00,2019-03-20 17:43:30,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正5券后114入【5元券】微博专享限时领券日本原装进口氨基酸温和深层清洁补水,4342178346632882,0,0,0
1195,陈林林·洛阳·在路上,河南郑州,female,Lv.39,47,2902,27015,2019-02-21 16:53:00,2019-03-20 17:43:34,feed,freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正#年味集市#原价119元【福利114元】日本原装进口氨基酸温和深层清洁补水【5元券】微博专享限时领券,4342177393767926,2,2,2
1196,魔女博士Studio,天津,female,Lv.4,57,20002,217,2019-02-21 14:24:00,2019-03-20 17:43:40,feed,1.SOFINA索菲娜芯美颜系列水乳(约470RMB)，遇到有活动的时候赠品非常多，非常划算；2.城野医生毛孔收缩水100mL（约100RMB），很清凉的一瓶化妆水，油皮夏天应该会很喜欢；欧莱雅清润系列，无论是乳液还是水精华凝露都很清爽保湿。3.理肤泉温和收敛喷雾，蓝喷在白喷的基础上又添加了氯化钠和硫酸​展开全文c,4342139913772511,0,4,5
1197,凛凛他爹,其他,female,Lv.4,176,85,187,2019-02-21 13:52:00,2019-03-20 17:43:50,feed,最近消费降级都买了很便宜的洗面奶和卸妆水上水合肌的洁面成分很精简甚至比珂润和freeplus的还要安全一些月桂酰谷氨酸钠和酰基丙氨酸钠都是氨基酸表活适合干皮和敏感皮油皮可做晨洁而且刚买了两瓶老师的公众号就发了相关的文章嘻嘻嘻卡尼尔的卸妆水除了乳化剂有轻微刺激性其他成分也都很安全～​,4342131818580012,0,0,0
1198,美国代购日本俄罗斯香港小ck包包,内蒙古呼和浩特,female,Lv.43,1393,742016,17690,2019-02-21 13:01:00,2019-03-20 17:43:52,feed,freeplus芙丽芳丝氨基酸洗面奶100g孕妇敏感肌可用！超多人推荐的洗面奶！完全没有皂基的纯氨基酸洁面，成分简单，除了氨基酸，就是大枣忍冬薏仁等植物成分，温和却又洗得干净，味道很清淡，含有烟酰胺，可以修复角质+美白肌肤，过敏肌肤的最佳选择。,4342119038247963,0,0,0
1199,每日热门时尚,其他,female,Lv.15,223,1137647,6758,2019-02-21 12:44:00,2019-03-20 17:43:59,feed,freeplus新品面霜。水感气垫面霜。啫喱水分霜的感觉，气垫霜是个什么概念呢？​,4342114626095744,0,0,0
1200,薄情_杜,贵州,male,Lv.8,75,14,104,2019-02-21 09:28:00,2019-03-20 17:44:02,feed,我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4342065301041324,0,0,0
1201,Mxiao西柚,吉林吉林,female,Lv.4,22,36,113,2019-02-21 09:04:00,2019-03-20 17:44:08,feed,freeplus芙丽芳丝的洗面奶，网红雪莉同款，又被称为小CPB，荣誉好高的洗面奶！这个最近断货有点厉害，美丽俏佳人里面也推荐过。氨基酸配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用2桦甸·胜利街区,4342059345062548,0,1,0
1202,桂成高1916,澳门,male,Lv.9,46,47,188,2019-02-21 07:15:00,2019-03-20 17:44:12,feed,日本freeplus芙丽芳丝深层清洁洗面奶氨基酸洁面乳，敏感肌肤，孕妇可用130RMBDior迪奥小姐花漾甜心淡香水50ml，684RMB。100ml，1068RMBDior迪奥999滋润型口红💄280RMB#化妆品##澳门购物#2澳门特区·澳门星际酒店（StarWorldHotel）,4342031919154991,0,0,0
1203,董干遵,西藏,female,Lv.8,85,16,100,2019-02-21 06:36:00,2019-03-20 17:44:16,feed,#红黄蓝更名#我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4342022158206643,0,0,0
1204,One兔优品,no location,male,Lv.19,2028,2033,848,2019-02-21 04:00:00,2019-03-20 17:45:08,feed,西安护肤小课堂圆满开课~护肤达人李铭泽帅气空降@芙丽芳丝freeplus西安专柜，粉丝福利大放送！全程惊喜不断、敏感肌护肤干货满满，轻轻松松掌握芙丽芳丝全套护肤步骤！即使没能身处现场也不用遗憾，通过线上同步直播依然能够感受现场热火朝天的氛围。回顾直播传送门>>>O网页链接​,4341982887434760,0,0,0
1205,Juana-id,广东,female,Lv.14,136,127,493,2019-02-21 02:04:00,2019-03-20 17:45:12,feed,陷入护肤品中无法自拔，每天搜好用又平价的水乳防晒面膜精华！原本要睡觉的我啊又熬了一个不想熬的夜，嗯！！！25岁前先用400内的水乳套装，珂润真的贼好用，保湿能力是真的强，特别适合冬天，下一套freeplus，看成分有酰胺酸，一个美白的成分！！防晒吧，安耐晒是要无限回购的，这个夏天试试all​展开全文c,4341953526794922,0,0,0
1206,氵冫釒,上海,male,Lv.14,27,20,48,2019-02-21 00:44:00,2019-03-20 17:45:15,feed,今晚淘宝消费好多啊以后就是一个只能用大宝洗面奶而不是Freeplus的人了​,4341933382342908,0,1,0
1207,布偶猫日本代购-招代理,海外日本,female,Lv.38,412,198168,1188,2019-02-20 23:20:00,2019-03-20 17:45:18,feed,日本代购日本代购招代理freeplus水感气垫面霜50g，限定赠化妆水和乳液小样，2019年新款，啫喱水分霜的感觉🎈2日本,4341912406112094,0,0,1
1208,布偶猫日本代购-招代理,海外日本,female,Lv.38,412,198168,1188,2019-02-20 23:10:00,2019-03-20 17:45:32,feed,日本代购日本代购招代理freeplus泡沫洁面洗面奶洗颜料，日本限定大容量150g🇯🇵孕妇可用的保湿洁面，又被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。freeplus芙丽芳丝的洗面奶超缺货，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层​展开全文c,4341909826285322,0,1,1
1209,xhklbybs,其他,male,Lv.4,0,6,236,2019-02-20 22:12:00,2019-03-20 17:45:38,feed,用不起贵妇前，freeplus是我的正室​,4341895239350578,0,0,0
1210,Amyiiii酱,香港其他,female,Lv.14,2,25,303,2019-02-20 22:05:00,2019-03-20 17:45:40,feed,freeplus芙丽芳丝净润洗面霜mildsoap2支用完了正在使用第三支,4341893465178715,0,0,0
1211,彩妆口红美妆香水化妆品代理推荐,其他,female,Lv.31,468,372917,6882,2019-02-20 22:03:00,2019-03-20 17:45:43,feed,💵33🇯🇵freeplus芙丽芳丝的洗面奶，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用❤️,4341893028426009,0,0,1
1212,charmhui云桂,重庆,female,Lv.13,4675,1475,23240,2019-02-20 21:22:00,2019-03-20 17:46:49,feed,卷后114，freeplus芙丽芳丝氨基酸补水泡沫洗面奶官方洁面乳官网正品领卷戳评论哟！更多卷卷在这里O网页链接,4341882690043756,0,1,0
1213,你可闭嘴吧小老弟,海外,female,Lv.9,65,28,38,2019-02-20 19:26:00,2019-03-20 17:46:52,feed,当然是！freeplus！已经空了两支了,4341874552824302,0,0,0
1214,酸辣粉不加辣,其他,female,Lv.4,18,3,16,2019-02-20 19:47:00,2019-03-20 17:46:54,feed,第六管Freeplus洗面奶又空了早知道多囤点​,4341858794474720,0,0,0
1215,用户6995942566,其他,male,Lv.4,17,2,1430,2019-02-20 19:24:00,2019-03-20 17:46:56,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面正】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4341852847504374,0,0,0
1216,懿懿日韩直播代购,上海闵行区,female,Lv.33,417,57109,4947,2019-02-20 18:48:00,2019-03-20 17:47:52,feed,❤Freeplus芙丽芳丝氨基酸洗面奶❤我卖的最多最快速的一款洗面奶😇网红雪梨推荐，又被称为小CPB，荣誉好高的洗面奶👑不输一线大牌的洗面奶，万年回购👍许多平台测评，这款都是绝对无添加的NO.12日本·福冈市,4341843909083951,0,0,0
1217,用户6995942566,其他,male,Lv.4,17,2,1430,2019-02-20 18:03:00,2019-03-20 17:47:55,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面正】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4341832496205960,0,0,0
1218,小ck包包手表pinko正品zara代购,其他,female,Lv.30,502,375043,6422,2019-02-20 17:37:00,2019-03-20 17:47:58,feed,-预定新款freeplus芙丽芳丝按压式洗面奶200ml，方便的按压式设计，挤出来就是泡沫状态，省去了揉搓的过程，让洁面变的更加快速便捷，泡沫本身浓郁细密，也解决了每次自己揉搓泡沫不到位的问题，细腻的泡沫能够照顾到每一寸肌肤，将老废角质，妆渍，油脂等完全包裹起来，随清水一通冲走，还原柔嫩.​展开全文c,4341826120777461,0,0,0
1219,深扒日本,no location,female,Lv.9,169,241505,855,2019-02-05 23:22:00,2019-03-20 17:48:02,feed,恭喜@深山翔子等2名用户获得【freeplus芙丽芳丝新品】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台,4341822626992431,0,0,2
1220,草莓麦旋风口味的luna殿,江苏镇江,female,Lv.9,50,111,157,2019-02-20 17:21:00,2019-03-20 17:48:11,feed,哈哈，继续测评谷雨氨基酸洗面奶之前用的freeplus觉得对我这种夏天混油，冬天混干的皮肤无功无过，种草了这个，试试效果再说话2淮安·新城花园,4341821872266022,0,8,2
1221,用户69911096292037,湖北武汉,female,Lv.4,17,2,663,2019-02-20 16:49:00,2019-03-20 17:48:14,feed,#双11不差钱#，我在闲鱼发布了【40包邮正品日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4341813944947693,0,0,0
1222,枫弥69,黑龙江哈尔滨,female,Lv.33,274,1064,2991,2019-02-20 16:03:00,2019-03-20 17:48:18,feed,芙丽芳丝水乳所有肌肤适用（特别是敏感肌肤）孕妇也可用。🍥适用对象：适合于需要补水等人群使用！Freeplus（芙丽芳丝），free意思是没有，plus是添加，freeplus意指“无添加”，用来表示产品对肌肤安全，无负担，估计名字可以如此大方地标示意义，产品质量安全还是杠杠的！​,4341802289456229,0,0,0
1223,还是喜欢夏天呐,湖北,female,Lv.9,215,105,88,2019-02-20 14:53:00,2019-03-20 17:48:20,feed,#新买的#【momus传明酸机能液】【至本舒颜修复乳液】给即将到来的春天准备的水乳，偏温和。按糊奔奔推荐的模板照着买的，还有一个freeplus纯白凝皙美容液暂时没买，期待(๑˙ー˙๑)​​​momus这个盒子设计很有意思，我打开快递还以为被压扁了，仔细看才发现就是设计成一个平行四边形的包装。外​展开全文c,4341784609888707,0,2,0
1224,永野芽郁会应援,海外,female,Lv.43,201,40703,7690,2019-02-20 14:29:00,2019-03-20 17:48:24,feed,又get一组上次freeplus的图永野芽郁好看​,4341778611921060,30,1,123
1225,优惠圈儿,北京,female,Lv.4,42,184,29480,2019-02-20 14:27:00,2019-03-20 17:48:26,feed,"京东淘宝天猫购物，快来优惠圈儿领内部优惠券儿啦！微信扫描下方二维码关注公众号【券儿帮】,查看更多优惠券儿！标题搜券儿~~~O网页链接搜券儿教程~~~O必读！！！如何找券，如何省钱！！！淘宝券儿库~~~O网页链接京东券儿库~~~O网页链接9.9包邮：O网页链接​展开全文c",4341778272007634,0,0,0
