Index	Account	Location	Gender	Rank	Follow	Follower	Weibo	FeedTime	GetTime	Type	Mid	Share	Comment	Good
1315	"牛来味的不呐呐"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1316	"叶楚叶楚"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1317	"小懒分析"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1318	"小敏小敏子"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1319	"不想做柠檬精的三三三梳"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1320	"是一只熊熊"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1321	"小末在认真记录"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1322	"柒小影9-9"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1323	"小吖嘛小曲奇"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1324	"焦糖拿铁本当嘉"	None	None	None	None	None	None	None	None	comment	4343342097669566	None	None	None
1325	albee-na	None	None	None	None	None	None	None	None	comment	4343281234589201	None	None	None
1326	"赵赵在日本"	None	None	None	None	None	None	None	None	comment	4343281234589201	None	None	None
1327	"Ujina是只喵"	None	None	None	None	None	None	None	None	comment	4343281234589201	None	None	None
1328	"谢谢你的美好阿七"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1329	"毛毛猫跑腿屋"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1330	"头上夹着蝴蝶结2017"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1331	"北蒙岛的雨季monsoon"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1332	"胡一刀阿"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1333	"香凝kogi酱"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1334	"香凝kogi酱"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1335	"蝶语婚礼定制"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1336	"香凝kogi酱"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1337	"刘昊然的太阳系女友"	None	None	None	None	None	None	None	None	comment	4341813333163689	None	None	None
1338	"要健康开心呀"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1339	"蔡裹裹会胖成猪吗"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1340	Troimin	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1341	"要健康开心呀"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1342	Troimin	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1343	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1344	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1345	"小小红红苕苕"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1346	vvvvvvictory_7	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1347	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1348	"instar-围脖菇凉"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1349	"在热河路恋爱"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1350	"还有多久-L"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1351	"尼曼氏迭宫"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1352	"带着牙齿晒太阳g"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1353	"今昔今熙"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1354	"可可可可爱界扛把子"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1355	ZZFBDL	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1356	"活在因特网"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1357	"今晚想看樱花i"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1358	"怀旧的柠夏初开"	None	None	None	None	None	None	None	None	comment	4348951090448024	None	None	None
1359	"甜虾杀手"	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1360	Rosalina_Ben	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1361	"知否知否知否知否-"	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1362	K-accitane	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1363	"寧寧愛麗絲"	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1364	"刘娜尔多"	None	None	None	None	None	None	None	None	comment	4348618473508779	None	None	None
1365	"WANGMENGDI啊"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1366	"WANGMENGDI啊"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1367	"芮淇Rachel"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1368	"吃到了·"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1369	"资生堂无瑕修颜"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1370	"哇咔咔泉子"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1371	"im榮爽_"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1372	"千万不要掉马甲"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1373	"一痴小妖怪"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1374	"我在垦丁天气晴__"	None	None	None	None	None	None	None	None	comment	4348596247073582	None	None	None
1375	"YMM客源_m154"	None	None	None	None	None	None	None	None	comment	4348337958473677	None	None	None
1376	"未注册_13"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1377	"我不是张肉松"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1378	"baby_凇凇"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1379	"没品音乐"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1380	cocool_qaq	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1381	"李土豆r"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1382	"十四点"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1383	Mochizuki_15	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1384	"十四点"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1385	"大号的打哈欠_648"	None	None	None	None	None	None	None	None	comment	4347193861403989	None	None	None
1386	"抛弃所有只为你元"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1387	"刘娜尔多"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1388	WuuuuuuuuuW	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1389	WuuuuuuuuuW	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1390	"FJ_希風"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1391	"yoyoyo柚子啊_"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1392	"阿颖今天开心吗"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1393	"刘娜尔多"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1394	"寧寧愛麗絲"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1395	"不吃胡萝卜的逗比民谣猫"	None	None	None	None	None	None	None	None	comment	4346918756678249	None	None	None
1396	"谁也找不到我哇"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1397	"取一只青梨"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1398	"取一只青梨"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1399	"谁也找不到我哇"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1400	"取一只青梨"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1401	"谁也找不到我哇"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1402	"谁也找不到我哇"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1403	"取一只青梨"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1404	"取一只青梨"	None	None	None	None	None	None	None	None	comment	4346234456398661	None	None	None
1405	liyazai	None	None	None	None	None	None	None	None	comment	4345782788519866	None	None	None
1406	"好喜欢吃回锅肉"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1407	"夕夕晚风April"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1408	"好喜欢吃回锅肉"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1409	"夕夕晚风April"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1410	"好喜欢吃回锅肉"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1411	"夕夕晚风April"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1412	"好喜欢吃回锅肉"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1413	"夕夕晚风April"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1414	"一棵人参一个坑"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1415	"好喜欢吃回锅肉"	None	None	None	None	None	None	None	None	comment	4345518781667238	None	None	None
1416	"一只羊涵"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1417	"晚来天欲雪ys"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1418	"一只羊涵"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1419	"晚来天欲雪ys"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1420	"周杰伦的称职前女友"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1421	"周杰伦的称职前女友"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1422	"晚来天欲雪ys"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1423	RANdiary	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1424	"晚来天欲雪ys"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1425	"晚来天欲雪ys"	None	None	None	None	None	None	None	None	comment	4345395469949329	None	None	None
1426	GEbluemini	None	None	None	None	None	None	None	None	comment	4344232703180316	None	None	None
1427	withchanandkai	None	None	None	None	None	None	None	None	comment	4344232703180316	None	None	None
1428	"阿喵小王子"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1429	"我是很欧很欧的阿玉大人呐"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1430	"徐希西heesy"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1431	"想吃宇哥哥老汉做的含菜炒肉"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1432	"气泡_苏打"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1433	"萝氏卜"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1434	"我喝7喜"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1435	"E酱和十二"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1436	"我是刘大大吖"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1437	"一只安静的美蓝纸"	None	None	None	None	None	None	None	None	comment	4343570775790250	None	None	None
1438	"要健康开心呀"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1439	"蔡裹裹会胖成猪吗"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1440	Troimin	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1441	"要健康开心呀"	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1442	Troimin	None	None	None	None	None	None	None	None	comment	4341531344840239	None	None	None
1443	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1444	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1445	"小小红红苕苕"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1446	vvvvvvictory_7	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1447	"未来的温妍"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1448	"instar-围脖菇凉"	None	None	None	None	None	None	None	None	comment	4341144849194410	None	None	None
1449	"苏勤奋_"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1450	Amnesiac-sea	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1451	"苏勤奋_"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1452	"--雾里拥你"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1453	"大可离不开紫薯君"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1454	"--雾里拥你"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1455	Amnesiac-sea	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1456	"大可离不开紫薯君"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1457	Amnesiac-sea	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1458	"大可离不开紫薯君"	None	None	None	None	None	None	None	None	comment	4340448271157558	None	None	None
1459	"今天阿曼达翻白眼了吗"	None	None	None	None	None	None	None	None	comment	4340308034426626	None	None	None
1460	"元宝大人666"	None	None	None	None	None	None	None	None	comment	4340308034426626	None	None	None
1461	"蟹肉丸子改什么名字啊"	None	None	None	None	None	None	None	None	comment	4339371371212363	None	None	None
1462	"我是山大jane"	None	None	None	None	None	None	None	None	comment	4339371371212363	None	None	None
1463	"我是山大jane"	None	None	None	None	None	None	None	None	comment	4339371371212363	None	None	None
1464	"蟹肉丸子改什么名字啊"	None	None	None	None	None	None	None	None	comment	4339371371212363	None	None	None
1465	"蟹肉丸子改什么名字啊"	None	None	None	None	None	None	None	None	comment	4339371371212363	None	None	None
1466	"花花好伤心QAQ"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1467	LEI-LIFE	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1468	"卍岁娘"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1469	LEI-LIFE	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1470	"大口喝椰子水"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1471	"佟九九老师"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1472	"孤独__患者_"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1473	"卍岁娘"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1474	"孤独__患者_"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1475	"卍岁娘"	None	None	None	None	None	None	None	None	comment	4339270300641251	None	None	None
1476	"小小小天黑了"	None	None	None	None	None	None	None	None	comment	4339234955477992	None	None	None
1477	"YMM客源_e90"	None	None	None	None	None	None	None	None	comment	4338272690174790	None	None	None
1478	lllaan_	None	None	None	None	None	None	None	None	comment	4338249886026482	None	None	None
1479	"Win引流神器r7"	None	None	None	None	None	None	None	None	comment	4338249886026482	None	None	None
1480	lllaan_	None	None	None	None	None	None	None	None	comment	4338249886026482	None	None	None
1481	MeBeforeYoua	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1482	"阿尔卑斯很甜r"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1483	"阿尔卑斯很甜r"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1484	"爱吃螺旋粉的DouDou"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1485	"Cindy张佳宁"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1486	"Cindy张佳宁"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1487	鲤鱼精er	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1488	"元气满满的我在富士山下"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1489	"大鹅不会飞_"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1490	"冰糖狐狸果丹皮加juice"	None	None	None	None	None	None	None	None	comment	4336279598401417	None	None	None
1491	"土豆你个番西茄"	None	None	None	None	None	None	None	None	comment	4335706711483450	None	None	None
1492	"于小小小菲1224"	None	None	None	None	None	None	None	None	comment	4332840085256796	None	None	None
1493	"小董小小小莹小"	None	None	None	None	None	None	None	None	comment	4332840085256796	None	None	None
1494	"YMM客源_m7"	None	None	None	None	None	None	None	None	comment	4332840085256796	None	None	None
1495	"躲進夢裡"	None	None	None	None	None	None	None	None	comment	4331301312498502	None	None	None
1496	"躲進夢裡"	None	None	None	None	None	None	None	None	comment	4331301312498502	None	None	None
1497	"幻影2023689793玫克郁"	None	None	None	None	None	None	None	None	comment	4331282953414385	None	None	None
1498	"Win引流神器46"	None	None	None	None	None	None	None	None	comment	4331282953414385	None	None	None
1499	"YMM客源_d18"	None	None	None	None	None	None	None	None	comment	4331282953414385	None	None	None
1500	"高俊熙撒拉嘿"	None	None	None	None	None	None	None	None	comment	4329852809269840	None	None	None
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
